n_rooms,n_toilets,area,x,y,distance_UBND,district,polistic,furniture,house_direct,balcony_direct,n_hospitals,n_schools,price
3,2,98,20.97332001,105.7782822,7.45,Nam Tu Liem,so do,day du,Tay - Bac,Tay - Nam,4,5,32.65306122
3,2,106,21.03150558,105.7553787,5.06,Hoai Duc,so do,co ban,Dong - Bac,Tay - Nam,1,4,33.01886792
2,2,63,21.05760002,105.8845978,8.12,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,2,8,28.57142857
3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,5,14,36.36363636
3,2,117,21.04431725,105.877861,7.32,Cau Giay,so do,day du,Dong - Bac,Dong - Nam,3,5,46.15384615
2,1,59,21.00657463,105.7450485,6.99,Cau Giay,hdmb,day du,Tay - Bac,Dong - Nam,0,0,38.13559322
2,2,71.6,21.04431725,105.877861,7.32,Gia Lam,so do,nguyen_ban,Tay - Bac,Dong - Nam,3,5,44.69273743
3,2,145.4,21.00826073,105.7960434,3.57,Cau Giay,hdmb,cao cap,Tay - Bac,Dong - Nam,2,12,68.77579092
2,2,74,20.95850182,105.8263474,8.72,Ha Dong,hdmb,cao cap,Tay - Bac,Dong - Nam,1,4,31.08108108
2,1,45,21.0334876,105.827183,2.44,Long Bien,so do,day du,Tay,Dong - Nam,2,11,14.11111111
3,2,107,21.03445816,105.7696533,3.61,Hoang Mai,so do,co ban,Dong - Nam,Nam,0,5,55.14018692
3,2,95,21.04423332,105.7673187,3.74,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,0,6,37.89473684
3,3,145,21.03600121,105.7824631,2.33,Ba Dinh,so do,day du,Dong - Bac,Tay - Nam,1,5,53.10344828
2,2,74,20.98304367,105.7573395,7.64,Long Bien,hdmb,day du,Dong - Nam,Dong - Nam,0,1,44.59459459
1,1,42,21.00522614,105.7389145,7.58,Long Bien,so do,cao cap,Dong - Bac,Dong - Bac,0,0,57.14285714
3,2,116.6,21.03600121,105.7824631,2.33,Dong Da,so do,day du,Tay - Bac,Dong - Nam,1,5,45.45454545
3,2,95,20.97602463,105.7615967,7.96,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,1,2,26
4,2,155,21.02020073,105.808876,2.31,Thanh Tri,so do,day du,Tay - Nam,Dong - Nam,3,20,40.64516129
2,1,60,20.9182554,105.8523961,13.35,Ba Dinh,so do,co ban,Nam,Bac,1,6,16.5
2,1,60,20.97993279,105.8646317,8.69,Hoang Mai,hdmb,co ban,Bac,Nam,0,4,16.5
2,1,48,21.090308,105.7910665,4.93,Dong Da,so do,day du,Nam,Dong - Bac,1,4,17.70833333
2,1,62.6,21.02923775,105.7938538,1.75,Tay Ho,so do,day du,Tay - Nam,Dong - Nam,0,5,42.33226837
3,2,80,21.02724648,105.7860107,2.44,Ha Dong,so do,day du,Nam,Bac,0,5,60
2,2,82,21.01875877,105.7947769,2.61,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,2,10,42.07317073
3,2,122,21.02020073,105.808876,2.31,Hai Ba Trung,so do,co ban,Tay - Nam,Dong - Bac,3,20,38.93442623
2,2,73,21.0124321,105.767395,4.82,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,0,1,48
2,2,64,21.02097893,105.7910614,2.58,Dong Da,so do,day du,Tay - Nam,Dong - Bac,2,7,52.65625
2,2,80,20.97309303,105.8383713,7.75,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,1,6,33.125
3,2,89.7,21.0024147,105.9641113,16.45,Gia Lam,hdmb,co ban,Tay - Bac,Dong - Nam,0,0,52
3,2,121,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Bac,Tay - Nam,0,6,28.09917355
2,2,76,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,day du,Tay - Nam,Dong - Bac,0,5,46.05263158
3,4,178,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,1,4,50.56179775
3,2,108,21.03715324,105.7863388,1.93,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,1,4,43.51851852
3,2,108,21.03060913,105.7810287,2.67,Nam Tu Liem,so do,nguyen_ban,Dong - Bac,Nam,0,4,38.88888889
3,2,108,21.02993202,105.7815781,2.65,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,0,4,48.14814815
2,2,92,21.02741051,105.7935104,1.91,Cau Giay,so do,cao cap,Nam,Bac,0,5,48.36956522
3,2,108,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,1,6,36.11111111
3,2,108,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,1,6,36.11111111
3,2,106,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,0,6,30.18867925
3,2,108,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Dong - Bac,Nam,1,3,34.25925926
2,2,81.5,21.00631142,105.8074799,3.67,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,4,22,43.80368098
2,2,86.4,21.00826073,105.7960434,3.57,Cau Giay,so do,cao cap,Tay - Bac,Dong - Nam,2,12,57.87037037
2,2,68,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Nam,Bac,0,5,52.94117647
2,2,87,21.0026989,105.7924271,4.21,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,2,13,32
2,2,67,20.98424339,105.8084488,5.88,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,3,5,34.32835821
2,2,64,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Bac,Nam,1,5,44.6875
2,2,87,21.0026989,105.7924271,4.21,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,2,13,32
2,2,67,20.98424339,105.8084488,5.88,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,3,5,34.32835821
2,2,64,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Bac,Nam,1,5,44.6875
2,1,60,21.0071949,105.8211188,3.93,Dong Da,so do,day du,Tay - Nam,Dong - Bac,4,18,31.5
3,2,91,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,0,5,41.20879121
2,2,69,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,5,41.30434783
2,2,73.5,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,5,43.53741497
2,2,61.5,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,5,44.71544715
3,2,101,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Bac,0,5,37.62376238
2,2,105,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,1,6,24.76190476
3,2,91,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,0,5,41.20879121
2,2,69,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,5,41.30434783
2,2,73.5,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,5,43.53741497
2,2,61.5,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,5,44.71544715
3,2,101,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Bac,0,5,37.62376238
2,2,105,21.03413582,105.7641068,4.15,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,1,6,24.76190476
3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Nam,Tay - Bac,0,5,42.44186047
2,2,66,20.97280461,105.8041039,7.01,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,1,3,39.39393939
2,2,108,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,nguyen_ban,Bac,Nam,0,5,50
3,2,84.7,20.99895859,105.7880325,4.7,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,3,6,82.6446281
2,1,45,21.0004465,105.8300073,4.94,Thanh Xuan,so do,day du,Tay,Dong - Nam,5,13,14
3,2,80,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Tay - Nam,Dong - Bac,0,0,30
2,1,45,21.0204814,105.7801706,3.33,Nam Tu Liem,so do,day du,Tay,Dong - Nam,0,4,14
2,1,48,21.0305808,105.7764546,3.08,Nam Tu Liem,so do,day du,Tay,Dong,0,5,17.08333333
2,2,78.1,21.07452011,105.7002258,10.92,Dan Phuong,so do,day du,Bac,Nam,0,0,20.4865557
3,2,113.2,21.03717804,105.8730698,6.86,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,2,4,44.96466431
3,2,79,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,0,0,40.50632911
3,2,97,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,day du,Dong - Bac,Tay - Nam,1,4,46.6185567
3,2,104,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,0,6,39.42307692
3,2,79,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,0,0,40.50632911
3,2,97,21.09144402,105.7847214,5.25,Bac Tu Liem,hdmb,day du,Dong - Bac,Tay - Nam,1,4,46.6185567
3,2,104,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,0,6,39.42307692
2,2,84,21.07452011,105.7002258,10.92,Dan Phuong,so do,co ban,Tay - Nam,Dong - Bac,0,0,18.80952381
2,1,56,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,day du,Nam,Bac,1,3,37.5
3,2,141,20.97929001,105.7854614,6.65,Ha Dong,hdmb,cao cap,Tay - Nam,Dong - Bac,3,5,39.0070922
3,2,90,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,0,0,36.33333333
3,2,90,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,0,0,36.33333333
2,2,70,20.986,105.81219,5.74,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,2,7,40
2,2,72,21.00522614,105.7389145,7.58,Hoang Mai,so do,cao cap,Dong - Bac,Tay - Nam,0,0,43.05555556
3,2,103,20.99843788,105.8667374,7.63,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,0,5,54.36893204
2,2,78,21.04423332,105.7673187,3.74,Nam Tu Liem,so do,day du,Dong - Bac,Dong - Nam,0,6,32.69230769
3,2,110,21.01743507,105.7803955,3.52,Cau Giay,so do,day du,Dong - Nam,Dong - Bac,0,4,29
2,2,84,20.9952507,105.7844086,5.18,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,1,3,29.76190476
3,2,108,21.01193619,105.7749939,4.29,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,1,42.59259259
3,2,108,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,0,5,42.59259259
3,2,108,21.03445816,105.7696533,3.61,Ha Dong,so do,cao cap,Dong - Bac,Tay - Nam,0,5,42.59259259
3,2,105,20.9991188,105.8084412,4.4,Thanh Tri,so do,cao cap,Tay - Nam,Dong - Bac,4,18,53.33333333
2,2,67,20.99477196,105.8061295,4.82,Long Bien,so do,day du,Dong - Nam,Tay - Bac,5,14,49.25373134
2,2,71.2,21.00174141,105.9421463,14.35,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,0,3,40.02808989
2,1,40,21.0112636,105.8575335,6.16,Nam Tu Liem,so do,day du,Dong - Nam,Bac,1,6,38.75
3,3,110,20.99843788,105.8667374,7.63,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,0,5,56.36363636
3,2,121,21.00836563,105.8029099,3.46,Nam Tu Liem,so do,day du,Dong,Tay,3,17,43.38842975
2,2,122,21.00836563,105.8029099,3.46,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,3,17,38
3,2,116,21.00836563,105.8029099,3.46,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,3,17,37.5
3,2,117,20.997276,105.802986,4.57,Ba Dinh,so do,day du,Dong - Nam,Dong - Nam,5,14,48.71794872
3,2,117,20.997276,105.802986,4.57,Cau Giay,so do,day du,Dong - Nam,Dong - Nam,5,14,48.71794872
2,2,71,20.997276,105.802986,4.57,Ba Dinh,so do,day du,Dong - Nam,Dong - Nam,5,14,48.5915493
3,2,90,20.99628,105.79325,4.8,Cau Giay,so do,co ban,Dong - Bac,Tay - Nam,3,9,35
3,2,124,21.000292,105.81601,4.41,Nam Tu Liem,hdmb,day du,Dong - Bac,Tay - Bac,4,16,43.5483871
3,2,124,21.00029182,105.8160095,4.41,Bac Tu Liem,hdmb,day du,Dong - Bac,Tay - Bac,4,16,43.5483871
3,2,118,21.00056,105.80292,4.24,Cau Giay,hdmb,day du,Dong - Nam,Dong - Nam,4,16,41.52542373
3,2,134,21.00056,105.80292,4.24,Cau Giay,hdmb,day du,Dong - Bac,Dong - Bac,4,16,43
3,2,118,21.00056,105.80292,4.24,Bac Tu Liem,hdmb,day du,Dong - Nam,Dong - Nam,4,16,37.28813559
3,2,104,20.999119,105.80844,4.4,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Nam,4,18,51.92307692
3,2,98,21.08234978,105.8717575,7.78,Nam Tu Liem,chua so,day du,Dong - Nam,Tay - Bac,0,1,28.16326531
3,2,80,21.04431725,105.877861,7.32,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,3,5,37.5
5,4,248,21.04431725,105.877861,7.32,Bac Tu Liem,so do,nguyen_ban,Tay - Nam,Dong - Nam,3,5,43.37
4,2,117,21.04431725,105.877861,7.32,Cau Giay,so do,day du,Dong - Bac,Dong - Nam,3,5,46.58119658
1,1,53.3,21.00174141,105.9421463,14.35,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,0,3,37.05440901
2,2,72,21.00522614,105.7389145,7.58,Bac Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,0,41.66666667
3,2,62.4,21.00893211,105.7440033,6.96,Ba Dinh,hdmb,day du,Dong - Nam,Dong,0,0,53
3,2,116.6,20.99628067,105.793251,4.8,Dong Anh,so do,day du,Nam,Tay - Bac,3,9,32
2,2,74,20.95850182,105.8263474,8.72,Thanh Xuan,so do,cao cap,Dong - Nam,Tay - Bac,1,4,32.43243243
3,2,90,20.97639847,105.8145752,6.73,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,1,6,31.11111111
4,2,97,20.97434616,105.7541656,8.52,Hai Ba Trung,so do,day du,Dong - Nam,Tay - Bac,0,2,39.79381443
2,2,133,21.03004456,105.7766266,3.09,Tay Ho,so do,day du,Dong,Nam,0,5,37.59398496
3,2,88.4,20.96728516,105.7781754,8.02,Tay Ho,chua so,day du,Tay - Bac,Dong - Nam,3,5,38
2,1,67,21.01905632,105.7879791,2.91,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,1,6,37.31343284
3,2,110,20.97929001,105.7854614,6.65,Dong Anh,so do,day du,Tay - Nam,Dong - Bac,3,5,30.90909091
3,2,100,21.0201683,105.7807541,3.3,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,0,4,60
2,2,75,20.97602463,105.7615967,7.96,Vi Thanh,so do,day du,Dong - Nam,Dong - Bac,1,2,26
3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,3,17,38.79310345
2,1,55,21.0024147,105.9641113,16.45,Gia Lam,so do,nguyen_ban,Dong - Bac,Tay - Nam,0,0,30.54545455
2,1,42.17,21.00893211,105.7440033,6.96,Nam Tu Liem,hdmb,co ban,Dong - Nam,Dong - Bac,0,0,48.16220062
2,2,69,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Bac,Dong - Nam,0,0,31.15942029
2,2,64,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,0,0,31.25
4,3,158,21.01864815,105.7817917,3.34,Nam Tu Liem,so do,day du,Tay,Dong - Nam,0,5,47.46835443
2,2,56,20.9732914,105.8200073,7.13,Hoang Mai,hdmb,day du,Tay - Bac,Dong - Nam,0,3,17.85714286
2,1,75,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Dong - Bac,Tay - Nam,2,6,19.86666667
3,2,110,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,co ban,Tay - Bac,Dong - Nam,0,7,60
2,1,77.5,21.06269073,105.9083328,10.55,Long Bien,so do,day du,Tay - Nam,Dong - Nam,2,6,18.70967742
3,2,100,21.09144402,105.7847214,5.25,Ha Dong,so do,cao cap,Bac,Nam,1,4,65
3,2,103,21.09144402,105.7847214,5.25,Nam Tu Liem,so do,co ban,Tay,Dong - Nam,1,4,50.48543689
3,2,102,20.99477196,105.8061295,4.82,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Bac,5,14,49.01960784
2,2,71.22,20.99629784,105.8056335,4.66,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,5,14,46.82673406
3,2,102,20.99477196,105.8061295,4.82,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,5,14,40.19607843
1,1,35,21.0012748,105.8393044,5.41,Vi Thanh,so do,day du,Dong - Bac,Dong - Nam,3,7,17.14285714
2,2,72,21.00522614,105.7389145,7.58,Long Bien,so do,cao cap,Dong - Bac,Tay - Nam,0,0,44.44444444
5,3,186,21.03004456,105.7766266,3.09,Hai Ba Trung,so do,nguyen_ban,Tay - Nam,Dong - Bac,0,5,64.51612903
5,3,186,21.03445816,105.7696533,3.61,Hoang Mai,so do,nguyen_ban,Tay - Nam,Dong - Bac,0,5,64.51612903
2,2,85,21.01193619,105.7749939,4.29,Dong Da,so do,co ban,Tay - Bac,Dong - Nam,0,1,35.29411765
3,2,108.9,21.05967522,105.8040771,1.68,Hoai Duc,so do,day du,Bac,Nam,2,4,41.32231405
1,1,60,21.05967522,105.8040771,1.68,Bac Tu Liem,so do,day du,Nam,Bac,2,4,58.33333333
4,3,134,20.94597946,105.854538,10.9,Thanh Xuan,hdmb,co ban,Dong - Nam,Tay - Bac,3,5,22
4,4,180,21.00266647,105.8154297,4.17,Thanh Xuan,so do,cao cap,Tay - Nam,Dong - Bac,4,17,50
3,2,116,20.97447205,105.7608795,8.13,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,1,2,24.12931034
2,2,84.6,20.95876884,105.8463135,9.39,Nam Tu Liem,so do,day du,Tay,Dong,2,6,36.643026
3,2,90,20.97661018,105.7615204,7.91,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,1,2,37.77777778
2,2,74,20.95876884,105.8463135,9.39,Hoang Mai,so do,day du,Dong - Nam,Tay - Nam,2,6,41.89189189
2,2,64,20.98483658,105.8598557,8.01,Tay Ho,chua so,co ban,Bac,Nam,1,5,41
3,2,92,20.98373795,105.8515625,7.55,Hoang Mai,so do,co ban,Tay,Dong,1,6,34
2,2,78,20.98373795,105.8515625,7.55,Ha Dong,hdmb,co ban,Bac,Nam,1,6,36
2,2,80,21.0118082,105.8083617,3.13,Thanh Tri,so do,day du,Tay - Nam,Dong - Bac,3,21,35
3,2,97,21.09144402,105.7847214,5.25,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,1,4,51.54639175
3,2,93,21.01483536,105.8172684,3.08,Tay Ho,so do,cao cap,Tay - Bac,Dong - Nam,4,25,41.93548387
2,2,94,21.03568077,105.7712021,3.43,Ha Dong,hdmb,nguyen_ban,Dong - Nam,Nam,0,5,27.65957447
2,2,65,21.00278091,105.9454651,14.64,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,0,2,32.30769231
2,2,60.4,21.00522614,105.7389145,7.58,Ha Dong,so do,cao cap,Tay - Nam,Dong - Bac,0,0,51.32450331
3,2,122,20.99804688,105.8035431,4.49,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Bac,5,15,48.7704918
2,1,52,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,0,0,35.19230769
2,2,70,20.97347069,105.8258286,7.26,Cau Giay,so do,day du,Nam,Bac,0,4,29.28571429
3,2,70,21.01561928,105.9486084,14.65,Dong Da,so do,day du,Tay - Nam,Dong - Bac,1,4,21.42857143
1,1,44.3,21.00278091,105.9454651,14.64,Hoang Mai,so do,co ban,Tay - Bac,Dong - Nam,0,2,33.86004515
2,2,66,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,0,1,26.36363636
3,2,107,21.00278091,105.9454651,14.64,Hoang Mai,so do,co ban,Tay - Nam,Dong - Nam,0,2,36.44859813
2,2,80,20.95977592,105.7418823,10.42,Dong Da,so do,day du,Tay - Nam,Dong - Bac,0,1,27.5
2,1,52,20.95977592,105.7418823,10.42,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,0,1,28.84615385
1,1,45,21.02358246,105.8052292,1.93,Cau Giay,so do,cao cap,Tay - Nam,Dong - Bac,3,14,62.22222222
2,2,66,20.95977592,105.7418823,10.42,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,0,1,26.36363636
2,2,86,20.98101997,105.7548981,7.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,0,1,25
2,1,55,20.97661018,105.7615204,7.91,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,1,2,38.18181818
2,1,55,20.98101997,105.7548981,7.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,0,1,28
2,2,82,21.00029182,105.8160095,4.41,Cau Giay,chua so,day du,Dong - Bac,Tay - Nam,4,16,48.17073171
5,3,186,21.00938606,105.7738724,4.56,Hoai Duc,so do,nguyen_ban,Dong - Bac,Tay - Nam,0,1,64.51612903
2,2,72,20.96432686,105.7495499,9.6,Hoai Duc,so do,day du,Dong - Nam,Tay - Bac,0,3,25.97222222
2,2,72,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,0,1,48.61111111
2,1,56.5,20.98101997,105.7548981,7.95,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,0,1,27.43362832
5,3,186,21.0307312,105.7613297,4.51,Dan Phuong,so do,nguyen_ban,Dong - Bac,Tay - Nam,1,4,64.51612903
5,3,186,21.03158569,105.7604523,4.57,Gia Lam,so do,nguyen_ban,Tay - Nam,Dong - Bac,1,5,64.51612903
5,3,186,21.01193619,105.7749939,4.29,Nam Tu Liem,so do,nguyen_ban,Dong - Bac,Tay - Nam,0,1,64.51612903
2,2,72,21.03717804,105.8730698,6.86,Cau Giay,chua so,cao cap,Tay - Nam,Dong - Nam,2,4,45.83333333
2,2,66,21.04615211,105.9156494,11.1,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,1,3,48.48484848
4,2,117,21.04431725,105.877861,7.32,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,3,5,46.15384615
3,2,122.9,21.08389091,105.8084793,4.11,Ha Dong,so do,day du,Dong,Tay,0,1,28.39707079
3,2,89,20.97434616,105.7541656,8.52,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,0,2,38.20224719
2,2,56,20.96432686,105.7495499,9.6,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,0,3,27.67857143
2,1,60,21.05119324,105.7936401,1.38,Hai Ba Trung,so do,day du,Dong,Tay,1,2,42.5
2,1,63,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,1,6,40.47619048
2,2,81.6,21.02216148,105.7717972,3.89,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,0,3,41.05392157
2,1,57,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,1,6,42.10526316
3,2,99.2,21.02216148,105.7717972,3.89,Long Bien,so do,day du,Tay - Nam,Dong - Bac,0,3,39.81854839
2,2,74,20.98424339,105.8084488,5.88,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,3,5,33.78378378
3,3,132,20.9908123,105.7839127,5.61,Bac Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,1,2,24.92424242
2,2,70,21.08613586,105.7856827,4.72,Nam Tu Liem,so do,day du,Bac,Nam,1,5,28.57142857
4,3,209.03,21.07865143,105.8026123,3.58,Bac Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,0,1,68
2,2,71.09,20.97145653,105.8281708,7.52,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,0,5,30.2433535
2,2,85,21.06853676,105.8027649,2.57,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,0,2,58.70588235
4,3,200,21.06853676,105.8027649,2.57,Cau Giay,so do,cao cap,Tay - Bac,Dong - Nam,0,2,57.5
3,2,107.5,21.06304932,105.7973099,2.14,Ha Dong,so do,cao cap,Tay,Dong,1,3,54
2,2,82,20.94645882,105.8557816,10.92,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,3,5,26.82926829
3,2,79,21.03314972,105.7321854,7.32,Ba Dinh,so do,cao cap,Dong - Bac,Tay - Nam,1,0,44.30379747
2,2,70,21.08234978,105.8717575,7.78,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,0,1,25.71428571
2,1,54,20.97661018,105.7615204,7.91,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,1,2,41.66666667
2,2,80,21.04015923,105.7613144,4.35,Thanh Xuan,so do,day du,Dong - Bac,Nam,1,6,45
3,2,84.5,20.99069977,105.8142776,5.31,Hoang Mai,so do,cao cap,Dong - Bac,Tay - Nam,2,13,44.37869822
5,3,186,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,nguyen_ban,Tay - Nam,Dong - Bac,1,6,64.51612903
5,3,186,21.04423332,105.7673187,3.74,Thanh Xuan,so do,nguyen_ban,Tay - Nam,Dong - Bac,0,6,64.51612903
5,3,186,21.04044151,105.7807159,2.41,Long Bien,so do,nguyen_ban,Tay - Nam,Dong - Bac,1,5,64.51612903
3,2,105,21.03656769,105.7604828,4.47,Ha Dong,so do,cao cap,Tay - Bac,Dong - Nam,1,6,45
2,2,80.36,21.02956772,105.7918777,1.85,Bac Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,0,5,53.50920856
5,3,186,21.034458,105.76965,3.61,Thanh Tri,so do,nguyen_ban,Tay - Nam,Dong - Bac,0,5,59.13978495
2,2,80,21.04015923,105.7613144,4.35,Hoai Duc,so do,cao cap,Tay - Nam,Dong - Bac,1,6,49.25
2,2,80,21.04015923,105.7613144,4.35,Bac Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,1,6,49.125
3,3,120,20.98923492,105.8745346,8.81,Cau Giay,so do,day du,Nam,Dong - Bac,0,5,28.33333333
2,2,74,20.978577,105.787346,6.66,Nam Tu Liem,so do,day du,Dong,Dong,3,5,36
3,2,133,21.0201683,105.7807541,3.3,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Bac,0,4,82.70676692
1,1,43,21.00885201,105.7439194,6.97,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,0,0,42.51162791
3,2,115,20.99938774,105.8072662,4.36,Hoang Mai,so do,co ban,Tay - Bac,Dong - Nam,4,18,20.86956522
1,1,28,20.99895859,105.7880325,4.7,Nam Tu Liem,so do,nguyen_ban,Tay - Nam,Dong - Bac,3,6,55.35714286
